cafe_name,review_content,review_stars
Lilush Panini,I was taken here by 'a local' thankfully as I would never have found it/known about it otherwise! It's a small place and cute and quirky and the food was superb. We shared one of the breakfasts and one of the beetroot salads and both were amazing. Friendly service and really good value. Loved it!,4
Lilush Panini,"Food is tasty, service is ok. Great place to hang with the locals.. Like most coffee shops/restaurants in Israeli, the coffee is awesome!",3
Lilush Panini,"I've been eating at this place for 9 years and I love it. They have great sandwiches, their coffee is very good and the atmosphere is great. Their breakfast is really good. I personally recommend the goose and lychee risotto. That's my favourite dish over there. It's usually crowded so be prepared to wait 5-10 minutes to be seated. Enjoy!",5
Lilush Panini,"I found Lilush over Trip Advisor and I was so lucky! Every good thing that you can read about this place is absolutely true. I was there with my significant other and we got romantic table under the lime tree and with bottle of good white wine evening was magnificent. Yes sandwiches are perfect, but also risotto was so tasty!...
More ",5
Lilush Panini,"This is a much loved neighborhood bistro with very loyal local clientele. The food is great, wonderful service and inexpensive sangria.",5
Lilush Panini,"In the past 9 years that I've lived in Tel Aviv, Lilush has been my favorite place to sit in. Great food, a huge menu, great atmosphere. Friendly and not pretentious. It's my favorite place to go too with friends and even family.",5
Lilush Panini,"some of the best sandwiches in town. plenty of other food, but not to the same level (expect maybe for the soups). always crowded so be prepared to queue.",3
Lilush Panini,"Delicious sangria. Pretty much anything you get here will be great. The paninis are delicious and the beet salad is fantastic. It's a small space so it does get crowded during meal times. Best to go in the afternoon for lunch to get the discounted menu and avoid the crowds. It's a great place to go on a date or...
More ",5
Lilush Panini,"Always try to have late breakfast or grab a coffee&tuna sandwich in Lilush, and their soups is just something! A very typical tel-avivian cozy neighborhood food place in two steps from Rabin square, with relax atmosphere, friendly staff and good food. Best choise for any starving bellies. Try it, guys and you won't be dissapiointed!",4
Lilush Panini,"Lilush was highly recommended to us by a restauranteur in Tel Aviv and we were looking forward to a lovely evening. We must have hit it on an 'off' evening when they were training new staff because the service was terrible. No one even looked at us for the first 15 minutes until we asked to have a waiter take...
More ",3
Lilush Panini,"its a nice cozy place in the middle of the city - feeling a bit like the country... the food is average, the service is friendly but slow when crowded.",3
Lilush Panini,"I highly recommend that place. Cute place in center of Tel Aviv ,especially recommend the risotto and the Crepe.",5
Lilush Panini,"The risotto and paninis are soooooo good - really can rival an Italian restaurant! Cheap sangria is delicious. Great staff, great breakfasts, fun atmosphere!",4
Lilush Panini,"We initialy walked into this place because of their impressive soup selection- we had the split pea soup and the sweet potato soup also had a panini. Everything was so yummmmy! Great music, super friendly service.",5
Lilush Panini,One of the best places in Tel-Aviv for a casual meal. Nice atmosphere and good service. Good value for money,4
Lilush Panini,"We had lunch at this restaurant. The portionare good for two, the prices are fafair, service is good. But as they are probably doing the food after ordering and it's not half restaurant ready it takes long until main course is served. Recommended",4
Lilush Panini,"Right in the center of Tel Aviv reasonable prices, sandwiches are rather good. Pasta is very oily. very popular.",4
Lilush Panini,"I live in Tel Aviv, and this is one of my favorite places to eat!!!! It's a small restaurant in the center of Tel Aviv, just 1 minute walk from Rabin Sq. the food is excellent, mainly Italy inspired, fantastic soups during wintertime, and amazing and fresh ""panini's""!!! The breakfast menu is also one of the best in the city,...
More ",5
Cafe Greg - Weizman,"Coffee was great, and so was the service. The waiter recommended some of their specialty pastries, based on his favorites and the best sellers. They have a great selection of food and pastries; chose the chocolate cake. Yummm!",4
Cafe Greg - Weizman,"Dropped in for preshow meal. Food was in keeping with Greg's good standard..large portions and very tasty. ...like any franchise, a reliable option.",4
Cafe Greg - Weizman,"Was half empty on Friday 12pm, should have taken this as a bad sign. Service was slow and non caring. dishes did not arrive together. waffle was completely cold. Toilets were disgusting, and door banged into toilet seat. on the bright side, the fellafel shakshuka and bread was tasty.",2
Cafe Greg - Weizman,"Cafe Greg Weizmann 2 TA We stopped here for an early lunch before going to a performance at the Opera House. It's a good thing we got there early, as, per usual, service was s-l-o-w. We were seated and got our menus (English) within a few minutes. Then it took 10 minutes for the server to take our order. I...
More ",2
Cafe Greg - Weizman,We came for first coffee in the morning and it was very nice. They have a nice selection of croiassants and the service was nice and attentive. The location was perfect as we went to the Tel Aviv Museum and it is very close by Yona S.,5
Cafe Greg - Weizman,we enjoyed meeting with friends. we came for supper and enjoyed the food. the salads were fresh and tasty,4
Cafe Greg - Weizman,"Average food, good drinks, not so good service, quite a good location and reasonable prices. Nice place for coffee, not more",3
